tile_num,GeoTIFF,geometry,S2 Tile Name
3594,boreal_agb_202302061675665893_3594.tif,"POLYGON ((121.05209431200001 50.267989174000036, 120.06880729500006 50.77985754000008, 120.88329722100002 51.40496650400007, 121.87111247900009 50.88630775400003, 121.05209431200001 50.267989174000036))",50UQA
3595,boreal_agb_202302061675666898_3595.tif,"POLYGON ((121.72240174700005 52.02285808000005, 122.71426983900005 51.49724535800004, 121.87111247900009 50.88630775400003, 120.88329722100002 51.40496650400007, 121.72240174700005 52.02285808000005))",50UQB
3500,boreal_agb_202302061675666045_3500.tif,"POLYGON ((119.87087081900006 51.91376076800003, 120.88329722100002 51.40496650400007, 120.06880729500006 50.77985754000008, 119.0617475250001 51.28179332000008, 119.87087081900006 51.91376076800003))",50UQB
3688,boreal_agb_202302061675667209_3688.tif,"POLYGON ((121.87111247900009 50.88630775400003, 122.83479134000004 50.358064684000055, 122.0120338590001 49.74646110200007, 121.05209431200001 50.267989174000036, 121.87111247900009 50.88630775400003))",50UQB
3594,boreal_agb_202302061675665893_3594.tif,"POLYGON ((121.05209431200001 50.267989174000036, 120.06880729500006 50.77985754000008, 120.88329722100002 51.40496650400007, 121.87111247900009 50.88630775400003, 121.05209431200001 50.267989174000036))",50UQB
3960,boreal_agb_202302061675667165_3960.tif,"POLYGON ((120.76484002600012 46.207565705000036, 121.50879130200008 46.83530263100005, 122.3937261850001 46.30490479100007, 121.64643756400005 45.683100257000035, 120.76484002600012 46.207565705000036))",51TVL
3961,boreal_agb_202302061675671386_3961.tif,"POLYGON ((121.50879130200008 46.83530263100005, 122.2728304630001 47.455980992000036, 123.16073805000008 46.91951970800005, 122.3937261850001 46.30490479100007, 121.50879130200008 46.83530263100005))",51TVM
3960,boreal_agb_202302061675667165_3960.tif,"POLYGON ((120.76484002600012 46.207565705000036, 121.50879130200008 46.83530263100005, 122.3937261850001 46.30490479100007, 121.64643756400005 45.683100257000035, 120.76484002600012 46.207565705000036))",51TVM
3874,boreal_agb_202302061675673886_3874.tif,"POLYGON ((121.36421803600001 47.98337440500006, 122.14576112000009 48.603092934000074, 123.05757636500005 48.06942872600007, 122.2728304630001 47.455980992000036, 121.36421803600001 47.98337440500006))",51TVN
3961,boreal_agb_202302061675671386_3961.tif,"POLYGON ((121.50879130200008 46.83530263100005, 122.2728304630001 47.455980992000036, 123.16073805000008 46.91951970800005, 122.3937261850001 46.30490479100007, 121.50879130200008 46.83530263100005))",51TVN
3873,boreal_agb_202302061675669700_3873.tif,"POLYGON ((120.60377060500002 47.35656322600005, 121.36421803600001 47.98337440500006, 122.2728304630001 47.455980992000036, 121.50879130200008 46.83530263100005, 120.60377060500002 47.35656322600005))",51TVN
3961,boreal_agb_202302061675671386_3961.tif,"POLYGON ((121.50879130200008 46.83530263100005, 122.2728304630001 47.455980992000036, 123.16073805000008 46.91951970800005, 122.3937261850001 46.30490479100007, 121.50879130200008 46.83530263100005))",51TWM
3961,boreal_agb_202302061675671386_3961.tif,"POLYGON ((121.50879130200008 46.83530263100005, 122.2728304630001 47.455980992000036, 123.16073805000008 46.91951970800005, 122.3937261850001 46.30490479100007, 121.50879130200008 46.83530263100005))",51TWN
3874,boreal_agb_202302061675673886_3874.tif,"POLYGON ((121.36421803600001 47.98337440500006, 122.14576112000009 48.603092934000074, 123.05757636500005 48.06942872600007, 122.2728304630001 47.455980992000036, 121.36421803600001 47.98337440500006))",51UUP
3781,boreal_agb_202302061675671647_3781.tif,"POLYGON ((120.4345122960001 48.501470624000035, 121.21218281400002 49.12753115400005, 122.14576112000009 48.603092934000074, 121.36421803600001 47.98337440500006, 120.4345122960001 48.501470624000035))",51UUP
3780,boreal_agb_202302061675670071_3780.tif,"POLYGON ((119.67831229400008 47.868462848000036, 120.4345122960001 48.501470624000035, 121.36421803600001 47.98337440500006, 120.60377060500002 47.35656322600005, 119.67831229400008 47.868462848000036))",51UUP
3873,boreal_agb_202302061675669700_3873.tif,"POLYGON ((120.60377060500002 47.35656322600005, 121.36421803600001 47.98337440500006, 122.2728304630001 47.455980992000036, 121.50879130200008 46.83530263100005, 120.60377060500002 47.35656322600005))",51UUP
3687,boreal_agb_202302061675688543_3687.tif,"POLYGON ((120.2564266390001 49.64249837400007, 121.05209431200001 50.267989174000036, 122.0120338590001 49.74646110200007, 121.21218281400002 49.12753115400005, 120.2564266390001 49.64249837400007))",51UUQ
3781,boreal_agb_202302061675671647_3781.tif,"POLYGON ((120.4345122960001 48.501470624000035, 121.21218281400002 49.12753115400005, 122.14576112000009 48.603092934000074, 121.36421803600001 47.98337440500006, 120.4345122960001 48.501470624000035))",51UUQ
3782,boreal_agb_202302061675670448_3782.tif,"POLYGON ((121.21218281400002 49.12753115400005, 122.0120338590001 49.74646110200007, 122.9490694210001 49.21553523600005, 122.14576112000009 48.603092934000074, 121.21218281400002 49.12753115400005))",51UUQ
3502,boreal_agb_202302061675672485_3502.tif,"POLYGON ((121.56523906600012 53.15634152200005, 122.58697974200004 52.63330970100003, 121.72240174700005 52.02285808000005, 120.70506338900009 52.53868407200008, 121.56523906600012 53.15634152200005))",51UUT
3595,boreal_agb_202302061675666898_3595.tif,"POLYGON ((121.72240174700005 52.02285808000005, 122.71426983900005 51.49724535800004, 121.87111247900009 50.88630775400003, 120.88329722100002 51.40496650400007, 121.72240174700005 52.02285808000005))",51UUT
3501,boreal_agb_202302061675666627_3501.tif,"POLYGON ((120.70506338900009 52.53868407200008, 121.72240174700005 52.02285808000005, 120.88329722100002 51.40496650400007, 119.87087081900006 51.91376076800003, 120.70506338900009 52.53868407200008))",51UUT
3410,boreal_agb_202302061675666514_3410.tif,"POLYGON ((119.66174588400008 53.04442338800004, 120.70506338900009 52.53868407200008, 119.87087081900006 51.91376076800003, 118.83337931100004 52.41239860700006, 119.66174588400008 53.04442338800004))",51UUT
3500,boreal_agb_202302061675666045_3500.tif,"POLYGON ((119.87087081900006 51.91376076800003, 120.88329722100002 51.40496650400007, 120.06880729500006 50.77985754000008, 119.0617475250001 51.28179332000008, 119.87087081900006 51.91376076800003))",51UUT
3594,boreal_agb_202302061675665893_3594.tif,"POLYGON ((121.05209431200001 50.267989174000036, 120.06880729500006 50.77985754000008, 120.88329722100002 51.40496650400007, 121.87111247900009 50.88630775400003, 121.05209431200001 50.267989174000036))",51UUT
3874,boreal_agb_202302061675673886_3874.tif,"POLYGON ((121.36421803600001 47.98337440500006, 122.14576112000009 48.603092934000074, 123.05757636500005 48.06942872600007, 122.2728304630001 47.455980992000036, 121.36421803600001 47.98337440500006))",51UVP
3781,boreal_agb_202302061675671647_3781.tif,"POLYGON ((120.4345122960001 48.501470624000035, 121.21218281400002 49.12753115400005, 122.14576112000009 48.603092934000074, 121.36421803600001 47.98337440500006, 120.4345122960001 48.501470624000035))",51UVP
3782,boreal_agb_202302061675670448_3782.tif,"POLYGON ((121.21218281400002 49.12753115400005, 122.0120338590001 49.74646110200007, 122.9490694210001 49.21553523600005, 122.14576112000009 48.603092934000074, 121.21218281400002 49.12753115400005))",51UVP
3873,boreal_agb_202302061675669700_3873.tif,"POLYGON ((120.60377060500002 47.35656322600005, 121.36421803600001 47.98337440500006, 122.2728304630001 47.455980992000036, 121.50879130200008 46.83530263100005, 120.60377060500002 47.35656322600005))",51UVP
3875,boreal_agb_202302061675667986_3875.tif,"POLYGON ((122.14576112000009 48.603092934000074, 122.9490694210001 49.21553523600005, 123.86365923900007 48.675462518000074, 123.05757636500005 48.06942872600007, 122.14576112000009 48.603092934000074))",51UVP
3687,boreal_agb_202302061675688543_3687.tif,"POLYGON ((120.2564266390001 49.64249837400007, 121.05209431200001 50.267989174000036, 122.0120338590001 49.74646110200007, 121.21218281400002 49.12753115400005, 120.2564266390001 49.64249837400007))",51UVQ
3781,boreal_agb_202302061675671647_3781.tif,"POLYGON ((120.4345122960001 48.501470624000035, 121.21218281400002 49.12753115400005, 122.14576112000009 48.603092934000074, 121.36421803600001 47.98337440500006, 120.4345122960001 48.501470624000035))",51UVQ
3876,boreal_agb_202302061675671524_3876.tif,"POLYGON ((122.9490694210001 49.21553523600005, 123.77482539200003 49.82050568300008, 124.6917194560001 49.27388741100003, 123.86365923900007 48.675462518000074, 122.9490694210001 49.21553523600005))",51UVQ
3782,boreal_agb_202302061675670448_3782.tif,"POLYGON ((121.21218281400002 49.12753115400005, 122.0120338590001 49.74646110200007, 122.9490694210001 49.21553523600005, 122.14576112000009 48.603092934000074, 121.21218281400002 49.12753115400005))",51UVQ
3875,boreal_agb_202302061675667986_3875.tif,"POLYGON ((122.14576112000009 48.603092934000074, 122.9490694210001 49.21553523600005, 123.86365923900007 48.675462518000074, 123.05757636500005 48.06942872600007, 122.14576112000009 48.603092934000074))",51UVQ
3783,boreal_agb_202302061675667895_3783.tif,"POLYGON ((122.0120338590001 49.74646110200007, 122.83479134000004 50.358064684000055, 123.77482539200003 49.82050568300008, 122.9490694210001 49.21553523600005, 122.0120338590001 49.74646110200007))",51UVQ
3687,boreal_agb_202302061675688543_3687.tif,"POLYGON ((120.2564266390001 49.64249837400007, 121.05209431200001 50.267989174000036, 122.0120338590001 49.74646110200007, 121.21218281400002 49.12753115400005, 120.2564266390001 49.64249837400007))",51UVR
3689,boreal_agb_202302061675670837_3689.tif,"POLYGON ((122.83479134000004 50.358064684000055, 121.87111247900009 50.88630775400003, 122.71426983900005 51.49724535800004, 123.68119582600002 50.962133169000026, 122.83479134000004 50.358064684000055))",51UVR
3782,boreal_agb_202302061675670448_3782.tif,"POLYGON ((121.21218281400002 49.12753115400005, 122.0120338590001 49.74646110200007, 122.9490694210001 49.21553523600005, 122.14576112000009 48.603092934000074, 121.21218281400002 49.12753115400005))",51UVR
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UVR
3783,boreal_agb_202302061675667895_3783.tif,"POLYGON ((122.0120338590001 49.74646110200007, 122.83479134000004 50.358064684000055, 123.77482539200003 49.82050568300008, 122.9490694210001 49.21553523600005, 122.0120338590001 49.74646110200007))",51UVR
3688,boreal_agb_202302061675667209_3688.tif,"POLYGON ((121.87111247900009 50.88630775400003, 122.83479134000004 50.358064684000055, 122.0120338590001 49.74646110200007, 121.05209431200001 50.267989174000036, 121.87111247900009 50.88630775400003))",51UVR
3690,boreal_agb_202302061675667753_3690.tif,"POLYGON ((123.5823718150001 52.100579280000034, 124.55200100700006 51.55844436500007, 123.68119582600002 50.962133169000026, 122.71426983900005 51.49724535800004, 123.5823718150001 52.100579280000034))",51UVS
3595,boreal_agb_202302061675666898_3595.tif,"POLYGON ((121.72240174700005 52.02285808000005, 122.71426983900005 51.49724535800004, 121.87111247900009 50.88630775400003, 120.88329722100002 51.40496650400007, 121.72240174700005 52.02285808000005))",51UVS
3689,boreal_agb_202302061675670837_3689.tif,"POLYGON ((122.83479134000004 50.358064684000055, 121.87111247900009 50.88630775400003, 122.71426983900005 51.49724535800004, 123.68119582600002 50.962133169000026, 122.83479134000004 50.358064684000055))",51UVS
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UVS
3688,boreal_agb_202302061675667209_3688.tif,"POLYGON ((121.87111247900009 50.88630775400003, 122.83479134000004 50.358064684000055, 122.0120338590001 49.74646110200007, 121.05209431200001 50.267989174000036, 121.87111247900009 50.88630775400003))",51UVS
3594,boreal_agb_202302061675665893_3594.tif,"POLYGON ((121.05209431200001 50.267989174000036, 120.06880729500006 50.77985754000008, 120.88329722100002 51.40496650400007, 121.87111247900009 50.88630775400003, 121.05209431200001 50.267989174000036))",51UVS
3597,boreal_agb_202302061675668813_3597.tif,"POLYGON ((123.47790922100012 53.23608371600005, 124.47623883400001 52.69607227600005, 123.5823718150001 52.100579280000034, 122.58697974200004 52.63330970100003, 123.47790922100012 53.23608371600005))",51UVT
3502,boreal_agb_202302061675672485_3502.tif,"POLYGON ((121.56523906600012 53.15634152200005, 122.58697974200004 52.63330970100003, 121.72240174700005 52.02285808000005, 120.70506338900009 52.53868407200008, 121.56523906600012 53.15634152200005))",51UVT
3596,boreal_agb_202302061675672888_3596.tif,"POLYGON ((122.58697974200004 52.63330970100003, 123.5823718150001 52.100579280000034, 122.71426983900005 51.49724535800004, 121.72240174700005 52.02285808000005, 122.58697974200004 52.63330970100003))",51UVT
3690,boreal_agb_202302061675667753_3690.tif,"POLYGON ((123.5823718150001 52.100579280000034, 124.55200100700006 51.55844436500007, 123.68119582600002 50.962133169000026, 122.71426983900005 51.49724535800004, 123.5823718150001 52.100579280000034))",51UVT
3595,boreal_agb_202302061675666898_3595.tif,"POLYGON ((121.72240174700005 52.02285808000005, 122.71426983900005 51.49724535800004, 121.87111247900009 50.88630775400003, 120.88329722100002 51.40496650400007, 121.72240174700005 52.02285808000005))",51UVT
3501,boreal_agb_202302061675666627_3501.tif,"POLYGON ((120.70506338900009 52.53868407200008, 121.72240174700005 52.02285808000005, 120.88329722100002 51.40496650400007, 119.87087081900006 51.91376076800003, 120.70506338900009 52.53868407200008))",51UVT
3689,boreal_agb_202302061675670837_3689.tif,"POLYGON ((122.83479134000004 50.358064684000055, 121.87111247900009 50.88630775400003, 122.71426983900005 51.49724535800004, 123.68119582600002 50.962133169000026, 122.83479134000004 50.358064684000055))",51UVT
3874,boreal_agb_202302061675673886_3874.tif,"POLYGON ((121.36421803600001 47.98337440500006, 122.14576112000009 48.603092934000074, 123.05757636500005 48.06942872600007, 122.2728304630001 47.455980992000036, 121.36421803600001 47.98337440500006))",51UWP
3876,boreal_agb_202302061675671524_3876.tif,"POLYGON ((122.9490694210001 49.21553523600005, 123.77482539200003 49.82050568300008, 124.6917194560001 49.27388741100003, 123.86365923900007 48.675462518000074, 122.9490694210001 49.21553523600005))",51UWP
3875,boreal_agb_202302061675667986_3875.tif,"POLYGON ((122.14576112000009 48.603092934000074, 122.9490694210001 49.21553523600005, 123.86365923900007 48.675462518000074, 123.05757636500005 48.06942872600007, 122.14576112000009 48.603092934000074))",51UWP
3876,boreal_agb_202302061675671524_3876.tif,"POLYGON ((122.9490694210001 49.21553523600005, 123.77482539200003 49.82050568300008, 124.6917194560001 49.27388741100003, 123.86365923900007 48.675462518000074, 122.9490694210001 49.21553523600005))",51UWQ
3875,boreal_agb_202302061675667986_3875.tif,"POLYGON ((122.14576112000009 48.603092934000074, 122.9490694210001 49.21553523600005, 123.86365923900007 48.675462518000074, 123.05757636500005 48.06942872600007, 122.14576112000009 48.603092934000074))",51UWQ
3783,boreal_agb_202302061675667895_3783.tif,"POLYGON ((122.0120338590001 49.74646110200007, 122.83479134000004 50.358064684000055, 123.77482539200003 49.82050568300008, 122.9490694210001 49.21553523600005, 122.0120338590001 49.74646110200007))",51UWQ
3877,boreal_agb_202302061675666888_3877.tif,"POLYGON ((123.77482539200003 49.82050568300008, 124.62372300400011 50.41779614600006, 125.54240604200004 49.86449641200005, 124.6917194560001 49.27388741100003, 123.77482539200003 49.82050568300008))",51UWQ
3876,boreal_agb_202302061675671524_3876.tif,"POLYGON ((122.9490694210001 49.21553523600005, 123.77482539200003 49.82050568300008, 124.6917194560001 49.27388741100003, 123.86365923900007 48.675462518000074, 122.9490694210001 49.21553523600005))",51UWR
3689,boreal_agb_202302061675670837_3689.tif,"POLYGON ((122.83479134000004 50.358064684000055, 121.87111247900009 50.88630775400003, 122.71426983900005 51.49724535800004, 123.68119582600002 50.962133169000026, 122.83479134000004 50.358064684000055))",51UWR
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UWR
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UWR
3783,boreal_agb_202302061675667895_3783.tif,"POLYGON ((122.0120338590001 49.74646110200007, 122.83479134000004 50.358064684000055, 123.77482539200003 49.82050568300008, 122.9490694210001 49.21553523600005, 122.0120338590001 49.74646110200007))",51UWR
3877,boreal_agb_202302061675666888_3877.tif,"POLYGON ((123.77482539200003 49.82050568300008, 124.62372300400011 50.41779614600006, 125.54240604200004 49.86449641200005, 124.6917194560001 49.27388741100003, 123.77482539200003 49.82050568300008))",51UWR
3690,boreal_agb_202302061675667753_3690.tif,"POLYGON ((123.5823718150001 52.100579280000034, 124.55200100700006 51.55844436500007, 123.68119582600002 50.962133169000026, 122.71426983900005 51.49724535800004, 123.5823718150001 52.100579280000034))",51UWS
3689,boreal_agb_202302061675670837_3689.tif,"POLYGON ((122.83479134000004 50.358064684000055, 121.87111247900009 50.88630775400003, 122.71426983900005 51.49724535800004, 123.68119582600002 50.962133169000026, 122.83479134000004 50.358064684000055))",51UWS
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UWS
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UWS
3597,boreal_agb_202302061675668813_3597.tif,"POLYGON ((123.47790922100012 53.23608371600005, 124.47623883400001 52.69607227600005, 123.5823718150001 52.100579280000034, 122.58697974200004 52.63330970100003, 123.47790922100012 53.23608371600005))",51UWT
3691,boreal_agb_202302061675666457_3691.tif,"POLYGON ((124.47623883400001 52.69607227600005, 125.4479718230001 52.14676211800003, 124.55200100700006 51.55844436500007, 123.5823718150001 52.100579280000034, 124.47623883400001 52.69607227600005))",51UWT
3596,boreal_agb_202302061675672888_3596.tif,"POLYGON ((122.58697974200004 52.63330970100003, 123.5823718150001 52.100579280000034, 122.71426983900005 51.49724535800004, 121.72240174700005 52.02285808000005, 122.58697974200004 52.63330970100003))",51UWT
3690,boreal_agb_202302061675667753_3690.tif,"POLYGON ((123.5823718150001 52.100579280000034, 124.55200100700006 51.55844436500007, 123.68119582600002 50.962133169000026, 122.71426983900005 51.49724535800004, 123.5823718150001 52.100579280000034))",51UWT
3786,boreal_agb_202302061675670415_3786.tif,"POLYGON ((125.4479718230001 52.14676211800003, 126.393766303 51.58843943800008, 125.49646607700004 51.007185553000056, 124.55200100700006 51.55844436500007, 125.4479718230001 52.14676211800003))",51UWT
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UWT
3876,boreal_agb_202302061675671524_3876.tif,"POLYGON ((122.9490694210001 49.21553523600005, 123.77482539200003 49.82050568300008, 124.6917194560001 49.27388741100003, 123.86365923900007 48.675462518000074, 122.9490694210001 49.21553523600005))",51UXQ
3877,boreal_agb_202302061675666888_3877.tif,"POLYGON ((123.77482539200003 49.82050568300008, 124.62372300400011 50.41779614600006, 125.54240604200004 49.86449641200005, 124.6917194560001 49.27388741100003, 123.77482539200003 49.82050568300008))",51UXQ
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UXR
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UXR
3877,boreal_agb_202302061675666888_3877.tif,"POLYGON ((123.77482539200003 49.82050568300008, 124.62372300400011 50.41779614600006, 125.54240604200004 49.86449641200005, 124.6917194560001 49.27388741100003, 123.77482539200003 49.82050568300008))",51UXR
3786,boreal_agb_202302061675670415_3786.tif,"POLYGON ((125.4479718230001 52.14676211800003, 126.393766303 51.58843943800008, 125.49646607700004 51.007185553000056, 124.55200100700006 51.55844436500007, 125.4479718230001 52.14676211800003))",51UXS
3784,boreal_agb_202302061675669654_3784.tif,"POLYGON ((123.68119582600002 50.962133169000026, 124.62372300400011 50.41779614600006, 123.77482539200003 49.82050568300008, 122.83479134000004 50.358064684000055, 123.68119582600002 50.962133169000026))",51UXS
3879,boreal_agb_202302061675668104_3879.tif,"POLYGON ((126.4163749270001 50.44707009900003, 125.49646607700004 51.007185553000056, 126.393766303 51.58843943800008, 127.31428688400001 51.021376246000045, 126.4163749270001 50.44707009900003))",51UXS
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UXS
3692,boreal_agb_202302061675667590_3692.tif,"POLYGON ((125.39670421400001 53.28347198800003, 126.36988221900003 52.726835795000056, 125.4479718230001 52.14676211800003, 124.47623883400001 52.69607227600005, 125.39670421400001 53.28347198800003))",51UXT
3691,boreal_agb_202302061675666457_3691.tif,"POLYGON ((124.47623883400001 52.69607227600005, 125.4479718230001 52.14676211800003, 124.55200100700006 51.55844436500007, 123.5823718150001 52.100579280000034, 124.47623883400001 52.69607227600005))",51UXT
3690,boreal_agb_202302061675667753_3690.tif,"POLYGON ((123.5823718150001 52.100579280000034, 124.55200100700006 51.55844436500007, 123.68119582600002 50.962133169000026, 122.71426983900005 51.49724535800004, 123.5823718150001 52.100579280000034))",51UXT
3787,boreal_agb_202302061675662992_3787.tif,"POLYGON ((126.36988221900003 52.726835795000056, 127.31634090700004 52.16130951200006, 126.393766303 51.58843943800008, 125.4479718230001 52.14676211800003, 126.36988221900003 52.726835795000056))",51UXT
3786,boreal_agb_202302061675670415_3786.tif,"POLYGON ((125.4479718230001 52.14676211800003, 126.393766303 51.58843943800008, 125.49646607700004 51.007185553000056, 124.55200100700006 51.55844436500007, 125.4479718230001 52.14676211800003))",51UXT
3879,boreal_agb_202302061675668104_3879.tif,"POLYGON ((126.4163749270001 50.44707009900003, 125.49646607700004 51.007185553000056, 126.393766303 51.58843943800008, 127.31428688400001 51.021376246000045, 126.4163749270001 50.44707009900003))",51UXT
3785,boreal_agb_202302061675668012_3785.tif,"POLYGON ((124.62372300400011 50.41779614600006, 123.68119582600002 50.962133169000026, 124.55200100700006 51.55844436500007, 125.49646607700004 51.007185553000056, 124.62372300400011 50.41779614600006))",51UXT
3880,boreal_agb_202302061675670003_3880.tif,"POLYGON ((127.31634090700004 52.16130951200006, 128.2368051410001 51.587169448000054, 127.31428688400001 51.021376246000045, 126.393766303 51.58843943800008, 127.31634090700004 52.16130951200006))",51UYS
3786,boreal_agb_202302061675670415_3786.tif,"POLYGON ((125.4479718230001 52.14676211800003, 126.393766303 51.58843943800008, 125.49646607700004 51.007185553000056, 124.55200100700006 51.55844436500007, 125.4479718230001 52.14676211800003))",51UYS
3967,boreal_agb_202302061675670914_3967.tif,"POLYGON ((127.31428688400001 51.021376246000045, 128.2102011280001 50.44583066600006, 127.31234112200002 49.87835215100006, 126.4163749270001 50.44707009900003, 127.31428688400001 51.021376246000045))",51UYS
3879,boreal_agb_202302061675668104_3879.tif,"POLYGON ((126.4163749270001 50.44707009900003, 125.49646607700004 51.007185553000056, 126.393766303 51.58843943800008, 127.31428688400001 51.021376246000045, 126.4163749270001 50.44707009900003))",51UYS
3881,boreal_agb_202302061675668238_3881.tif,"POLYGON ((128.26490991900005 52.72553324100005, 129.184592618 52.14419077700006, 128.2368051410001 51.587169448000054, 127.31634090700004 52.16130951200006, 128.26490991900005 52.72553324100005))",51UYT
3788,boreal_agb_202302061675671449_3788.tif,"POLYGON ((127.31851248300006 53.298399792000055, 128.26490991900005 52.72553324100005, 127.31634090700004 52.16130951200006, 126.36988221900003 52.726835795000056, 127.31851248300006 53.298399792000055))",51UYT
3880,boreal_agb_202302061675670003_3880.tif,"POLYGON ((127.31634090700004 52.16130951200006, 128.2368051410001 51.587169448000054, 127.31428688400001 51.021376246000045, 126.393766303 51.58843943800008, 127.31634090700004 52.16130951200006))",51UYT
3787,boreal_agb_202302061675662992_3787.tif,"POLYGON ((126.36988221900003 52.726835795000056, 127.31634090700004 52.16130951200006, 126.393766303 51.58843943800008, 125.4479718230001 52.14676211800003, 126.36988221900003 52.726835795000056))",51UYT
3786,boreal_agb_202302061675670415_3786.tif,"POLYGON ((125.4479718230001 52.14676211800003, 126.393766303 51.58843943800008, 125.49646607700004 51.007185553000056, 124.55200100700006 51.55844436500007, 125.4479718230001 52.14676211800003))",51UYT
3879,boreal_agb_202302061675668104_3879.tif,"POLYGON ((126.4163749270001 50.44707009900003, 125.49646607700004 51.007185553000056, 126.393766303 51.58843943800008, 127.31428688400001 51.021376246000045, 126.4163749270001 50.44707009900003))",51UYT
3967,boreal_agb_202302061675670914_3967.tif,"POLYGON ((127.31428688400001 51.021376246000045, 128.2102011280001 50.44583066600006, 127.31234112200002 49.87835215100006, 126.4163749270001 50.44707009900003, 127.31428688400001 51.021376246000045))",52UCA
3879,boreal_agb_202302061675668104_3879.tif,"POLYGON ((126.4163749270001 50.44707009900003, 125.49646607700004 51.007185553000056, 126.393766303 51.58843943800008, 127.31428688400001 51.021376246000045, 126.4163749270001 50.44707009900003))",52UCA
3967,boreal_agb_202302061675670914_3967.tif,"POLYGON ((127.31428688400001 51.021376246000045, 128.2102011280001 50.44583066600006, 127.31234112200002 49.87835215100006, 126.4163749270001 50.44707009900003, 127.31428688400001 51.021376246000045))",52UDA
3880,boreal_agb_202302061675670003_3880.tif,"POLYGON ((127.31634090700004 52.16130951200006, 128.2368051410001 51.587169448000054, 127.31428688400001 51.021376246000045, 126.393766303 51.58843943800008, 127.31634090700004 52.16130951200006))",52UDB
3967,boreal_agb_202302061675670914_3967.tif,"POLYGON ((127.31428688400001 51.021376246000045, 128.2102011280001 50.44583066600006, 127.31234112200002 49.87835215100006, 126.4163749270001 50.44707009900003, 127.31428688400001 51.021376246000045))",52UDB
3969,boreal_agb_202302061675667520_3969.tif,"POLYGON ((129.184592618 52.14419077700006, 130.07834547000004 51.55463698900007, 129.13199959000008 51.00467723000003, 128.2368051410001 51.587169448000054, 129.184592618 52.14419077700006))",52UDB
3882,boreal_agb_202302061675670494_3882.tif,"POLYGON ((129.240193018 53.28083344300006, 130.15830878100007 52.69216745600005, 129.184592618 52.14419077700006, 128.26490991900005 52.72553324100005, 129.240193018 53.28083344300006))",52UDC
3881,boreal_agb_202302061675668238_3881.tif,"POLYGON ((128.26490991900005 52.72553324100005, 129.184592618 52.14419077700006, 128.2368051410001 51.587169448000054, 127.31634090700004 52.16130951200006, 128.26490991900005 52.72553324100005))",52UDC
3788,boreal_agb_202302061675671449_3788.tif,"POLYGON ((127.31851248300006 53.298399792000055, 128.26490991900005 52.72553324100005, 127.31634090700004 52.16130951200006, 126.36988221900003 52.726835795000056, 127.31851248300006 53.298399792000055))",52UDC
3880,boreal_agb_202302061675670003_3880.tif,"POLYGON ((127.31634090700004 52.16130951200006, 128.2368051410001 51.587169448000054, 127.31428688400001 51.021376246000045, 126.393766303 51.58843943800008, 127.31634090700004 52.16130951200006))",52UDC
